URL,Version,Status,OIDs,Name,Title,Description,Used
http://smart.who.int/dak-ccc/CodeSystem/FXREQBusinessProcesses,1.0.0,active,,FXREQBusinessProcesses,Functional Requirements - Business Process,"ValueSet of Functional Requirements - Business Process","ValueSet/FXREQBusinessProcesses"
http://smart.who.int/dak-ccc/CodeSystem/FXREQCategories,1.0.0,active,,FXREQCategories,Functional Requirement Categories,"CodeSystem for Functional Requirements Categories.  Autogenerated from DAK artifacts","ValueSet/FXREQCategories"
